,result,table,_start,_stop,_time,_value,_field,_measurement,device_type,location,sensor_id,source
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:12:00Z,40.411764705882355,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:15:00Z,43.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:18:00Z,41.294117647058826,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:21:00Z,42.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:24:00Z,43.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:27:00Z,42.94117647058823,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:30:00Z,42.1875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:33:00Z,41.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:36:00Z,43.705882352941174,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:39:00Z,43.9375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:42:00Z,43.625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:45:00Z,43.76470588235294,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:48:00Z,50.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:51:00Z,50,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:54:00Z,51.294117647058826,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T12:57:00Z,53.25,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:00:00Z,58.75,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:03:00Z,63.294117647058826,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:06:00Z,64.25,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:09:00Z,65.625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:12:00Z,63.8235294117647,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:15:00Z,68.1875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:18:00Z,82.17647058823529,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:21:00Z,100.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:24:00Z,102.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:27:00Z,99.17647058823529,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:30:00Z,104.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:33:00Z,114.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:36:00Z,126.58823529411765,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:39:00Z,109.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:42:00Z,105,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:45:00Z,89.88235294117646,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:48:00Z,82.9375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:51:00Z,81.9375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:54:00Z,72.11764705882354,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T13:57:00Z,70.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:00:00Z,68.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:03:00Z,67.58823529411765,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:06:00Z,65.1875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:09:00Z,64.8125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:12:00Z,66,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:15:00Z,64.25,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:18:00Z,64.76470588235294,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:21:00Z,64.8125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:24:00Z,64.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:27:00Z,67.11764705882354,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:30:00Z,63.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:33:00Z,64.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:36:00Z,61.94117647058823,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:39:00Z,63.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:42:00Z,68.8125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:45:00Z,66.6470588235294,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:48:00Z,65.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:51:00Z,62.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:54:00Z,64.6470588235294,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T14:57:00Z,61.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:00:00Z,59.6875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:03:00Z,58.23529411764706,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:06:00Z,57.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:09:00Z,58.875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:12:00Z,59.05882352941177,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:15:00Z,59.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:18:00Z,59.11764705882353,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:21:00Z,60.1875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:24:00Z,57.75,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:27:00Z,60.23529411764706,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:30:00Z,60.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:33:00Z,59.625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:36:00Z,59.529411764705884,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:39:00Z,62.625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:42:00Z,61.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:45:00Z,61.294117647058826,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:48:00Z,59.6875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:51:00Z,61.3125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:54:00Z,62.470588235294116,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T15:57:00Z,62.25,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:00:00Z,61.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:03:00Z,61.94117647058823,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:06:00Z,61.3125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:09:00Z,61.8125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:12:00Z,59,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:15:00Z,58.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:18:00Z,58.23529411764706,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:21:00Z,60.875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:24:00Z,56.75,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:27:00Z,57.64705882352941,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:30:00Z,56.875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:33:00Z,57.875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:36:00Z,55.35294117647059,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:39:00Z,54.3125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:42:00Z,51.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:45:00Z,50.76470588235294,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:48:00Z,52.3125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:51:00Z,50.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:54:00Z,49.11764705882353,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T16:57:00Z,49.5625,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:00:00Z,46.6875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:03:00Z,47.411764705882355,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:06:00Z,45.6875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:09:00Z,46.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:12:00Z,48.05882352941177,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:15:00Z,47.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:18:00Z,45.64705882352941,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:21:00Z,47,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:24:00Z,43.75,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:27:00Z,46.294117647058826,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:30:00Z,45.125,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:33:00Z,45.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:36:00Z,45.23529411764706,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:39:00Z,44.75,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:42:00Z,44.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:45:00Z,44.11764705882353,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:48:00Z,46.5,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:51:00Z,41.6875,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:54:00Z,45.23529411764706,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T17:57:00Z,45.375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
,mean,1,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-01T18:00:00Z,44.4375,pm2_5,environmental_sensors,environmental,default,default,mqtt-sensor
